ID;Metric.Number_Of_Parameters;Metric.Number_Of_Statements;Metric.Number_Of_Returns;Metric.Number_Of_Gotos;Metric.Number_Of_Invocations;Metric.McCabe_Complexity;Metric.Extended_McCabe;Metric.Switch_Complexity;Metric.Maximum_Nesting;Metric.Maximum_Extended_Nesting;Metric.LOC;Metric.NPath;Metric.LogNPath_Floor;Metric.LogNPath_Ceiling;Metric.Comment.Preceding;Metric.Lines.LOC;Metric.Lines.Empty;Metric.Lines.Code;Metric.Lines.Comment;Metric.Lines.Only_Comment;Metric.Lines.Preproc;Metric.Lines.PP_If;Metric.Lines.PP_Elif;Metric.Lines.PP_Else;Metric.Lines.PP_Endif;Metric.Lines.PP_Define;Metric.Lines.PP_Undef;Metric.Lines.PP_Pragma;Metric.Lines.PP_Line;Metric.Lines.PP_Error;Metric.Lines.PP_Warning;Metric.Lines.PP_Sharp;Metric.Lines.Fixme;Metric.Lines.Hack;Metric.Lines.Todo;Metric.Lines.Check;Metric.Lines.XXX;Metric.Lines.Debug;Metric.Lines.Routine.LOC;Metric.Lines.Routine.Code;Metric.Lines.Routine.Comment;Metric.Halstead.Total_Operators;Metric.Halstead.Total_Operands;Metric.Halstead.Different_Operators;Metric.Halstead.Different_Operands;Metric.Halstead.Length;Metric.Halstead.Vocabulary;Metric.Comment.Internal;Metric.Number_Of_Called_Routines;Metric.Number_Of_Calling_Routines;Metric.Halstead.Vocabulary_Frequency;Metric.Halstead.Volume;Metric.Halstead.Difficulty;Metric.Halstead.Effort;Metric.Comment.Density;Metric.Lines.Class.LOC;Metric.Lines.Class.Code;Metric.Lines.Class.Comment;Metric.Number_Of_Methods;Metric.Number_Of_Members;Metric.Number_Of_Method_Templates;Metric.Number_Of_Namespaces;Metric.Number_Of_Classs;Metric.Number_Of_Class_Templates;Metric.Number_Of_Interfaces;Metric.Number_Of_Interface_Templates;Metric.Number_Of_Types;Metric.Number_Of_Constants;Metric.Number_Of_Descendants
R global:SEE:Controls:Devices:XRDirection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+49!:get_Value[Value]()_s->!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;1;1;0;2;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;10;8;7;8;18;15;0;4;0;1.2;70.324028;3.5;246.134094;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Controls:Devices:XRDirection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+49!:!30+11!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:XRDirection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+49!:Threshold;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:XRDirection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+49!:DirectingHand;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!;0;17;8;0;6;10;10;10;8;8;46;14;3;4;1;85;9;48;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;35;13;151;62;30;34;213;64;6;11;2;3.328125;1278;27.352942;34957.058594;1.166667;85;48;28;8;11;0;0;1;0;0;0;0;0;19
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:DoubleClick()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;10;3;0;3;5;5;5;3;3;28;9;3;4;1;29;0;25;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;25;4;63;20;18;9;83;27;4;4;1;3.074074;394.65567;20;7893.113281;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:!30+14!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:Direction;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;4;10;10;0;1;0;1;33.21928;3;99.657837;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:get_Direction[Direction]()_s->!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;4;10;10;0;1;0;1;33.21928;3;99.657837;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:IsSelecting;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;4;9;4;13;13;0;1;0;1;48.105713;4.5;216.475708;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:get_IsSelecting[IsSelecting]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;4;9;4;13;13;0;1;0;1;48.105713;4.5;216.475708;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:Position;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;4;10;10;0;1;0;1;33.21928;3;99.657837;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:get_Position[Position]()_s->!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;4;10;10;0;1;0;1;33.21928;3;99.657837;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:IsGrabbing;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;8;2;8;2;10;10;0;1;0;1;33.21928;4;132.877121;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:get_IsGrabbing[IsGrabbing]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;8;2;8;2;10;10;0;1;0;1;33.21928;4;132.877121;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:Pull;0;3;1;0;1;1;1;1;1;1;14;1;0;0;0;18;0;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;6;9;24;14;14;11;38;25;2;2;0;1.52;176.466522;8.909091;1572.15625;0.666667;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:get_Pull[Pull]()_s->!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;3;1;0;1;1;1;1;1;1;14;1;0;0;0;15;0;6;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;6;9;19;13;12;10;32;22;2;2;0;1.454545;142.701813;7.8;1113.074219;0.666667;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:!30+14!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:SelectionMouseButton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:pullDegree;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:oneClick;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:timeOfLastClick;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:maxDelay;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Controls:Devices:MouseSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+52!:MouseWheelScale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!;0;5;5;0;0;5;5;5;5;5;5;5;0;0;0;12;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;37;14;13;10;51;23;0;3;0;2.217391;230.70166;9.1;2099.385254;0;12;8;0;6;5;0;0;1;0;0;0;0;0;11
p global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:Direction;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;3;10;9;0;1;0;1.111111;31.699249;4;126.796997;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:get_Direction[Direction]()_s->!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;3;10;9;0;1;0;1.111111;31.699249;4;126.796997;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:IsSelecting;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;1;7;1;8;8;0;0;0;1;24;3.5;84;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:get_IsSelecting[IsSelecting]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;1;7;1;8;8;0;0;0;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:Position;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;3;10;9;0;1;0;1.111111;31.699249;4;126.796997;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:get_Position[Position]()_s->!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;4;6;3;10;9;0;1;0;1.111111;31.699249;4;126.796997;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:IsGrabbing;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;1;7;1;8;8;0;0;0;1;24;3.5;84;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:get_IsGrabbing[IsGrabbing]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;1;7;1;8;8;0;0;0;1;24;3.5;84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:Pull;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;2;6;2;8;8;0;0;0;1;24;3;72;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:get_Pull[Pull]()_s->!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;2;6;2;8;8;0;0;0;1;24;3;72;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Controls:Devices:NullSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+51!:!30+13!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;4;8;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;14;9;9;48;18;0;1;17;2.666667;200.156403;7;1401.094849;0;32;8;20;6;10;0;0;1;0;0;0;0;0;16
p global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:Direction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;5;3;8;8;0;0;5;1;24;2.5;60;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:get_Direction[Direction]()_s->!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:Position;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;5;3;8;8;0;0;4;1;24;2.5;60;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:get_Position[Position]()_s->!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:IsSelecting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;6;2;8;8;0;0;1;1;24;3;72;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:get_IsSelecting[IsSelecting]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:IsGrabbing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;6;2;8;8;0;0;2;1;24;3;72;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:get_IsGrabbing[IsGrabbing]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:Pull;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;6;2;8;8;0;0;1;1;24;3;72;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:get_Pull[Pull]()_s->!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:!30+9!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:<Direction>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:<Position>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:<IsSelecting>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:<IsGrabbing>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Controls:Devices:Selection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+47!:<Pull>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Controls:Devices:!13+7!lerSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+57!;0;5;5;0;3;5;5;5;5;5;5;5;0;0;0;17;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;67;36;22;25;103;47;0;11;0;2.191489;572.12262;15.84;9062.422852;0;17;11;0;6;7;0;0;1;0;0;0;0;0;13
p global:SEE:Controls:Devices:!13+7!lerSelection@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!28+57!:Direction;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;3;5;3;8;8;0;0;0;1;24;2.5;60;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
