frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
601,0.601,0.98,1,0.067,0.101,0.046,-0.05,-0.134,0.006,0.0,0.078,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.064,0.05,0.002,0.0,0.032,0.03,0.0
602,0.602,0.98,1,0.07,0.106,0.047,-0.05,-0.134,0.0,0.0,0.068,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.054000000000000006,0.062,0.002,0.0,0.01,0.036,0.0
603,0.603,0.98,1,0.071,0.105,0.047,-0.05,-0.133,0.0,0.0,0.064,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.048,0.064,0.0,0.0,0.024,0.032,0.0
604,0.604,0.98,1,0.078,0.1,0.045,-0.048,-0.134,0.0,0.0,0.05600000000000001,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.04,0.062,0.0,0.0,0.044,0.04,0.0
605,0.605,0.98,1,0.076,0.089,0.042,-0.051,-0.133,0.002,0.0,0.05600000000000001,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.026000000000000002,0.048,0.0,0.0,0.062,0.034,0.0
606,0.606,0.98,1,0.079,0.097,0.04,-0.051,-0.133,0.002,0.0,0.066,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.012,0.054000000000000006,0.002,0.0,0.064,0.052000000000000005,0.0
607,0.607,0.98,1,0.08,0.094,0.038,-0.051,-0.133,0.004,0.0,0.078,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.028000000000000004,0.066,0.002,0.0,0.066,0.074,0.0
608,0.608,0.98,1,0.075,0.097,0.039,-0.05,-0.134,0.004,0.0,0.09,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.034,0.068,0.002,0.0,0.066,0.08399999999999999,0.0
609,0.609,0.98,1,0.073,0.099,0.04,-0.049,-0.133,0.004,0.0,0.09,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.038,0.054000000000000006,0.0,0.0,0.044,0.086,0.0
610,0.61,0.98,1,0.072,0.096,0.039,-0.05,-0.133,0.002,0.0,0.096,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.03,0.046,0.0,0.0,0.022,0.06999999999999999,0.0
611,0.611,0.98,1,0.073,0.095,0.04,-0.051,-0.132,0.0,0.0,0.10800000000000001,0.0,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.0,0.0,0.01,0.06,0.0
612,0.612,0.98,1,0.079,0.092,0.041,-0.053,-0.131,0.0,0.0,0.11399999999999999,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.068,0.05,0.0,0.0,0.012,0.057999999999999996,0.0
613,0.613,0.98,1,0.072,0.09,0.042,-0.054,-0.131,0.0,0.0,0.10400000000000001,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.078,0.044,0.0,0.0,0.01,0.044,0.0
614,0.614,0.98,1,0.076,0.096,0.043,-0.054,-0.131,0.004,0.0,0.096,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.064,0.04,0.0,0.0,0.002,0.036,0.0
615,0.615,0.98,1,0.075,0.097,0.043,-0.054,-0.131,0.006,0.0,0.08399999999999999,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.04,0.041999999999999996,0.0,0.0,0.004,0.034,0.0
616,0.616,0.98,1,0.077,0.092,0.041,-0.055,-0.132,0.014000000000000002,0.0,0.088,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.02,0.04,0.002,0.0,0.008,0.041999999999999996,0.0
617,0.617,0.98,1,0.074,0.091,0.039,-0.055,-0.132,0.016,0.0,0.08199999999999999,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.024,0.038,0.004,0.0,0.016,0.041999999999999996,0.0
618,0.618,0.98,1,0.076,0.09,0.039,-0.055,-0.131,0.02,0.0,0.08399999999999999,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.032,0.01,0.0,0.02,0.028000000000000004,0.0
619,0.619,0.98,1,0.074,0.087,0.039,-0.055,-0.131,0.012,0.0,0.08399999999999999,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.022,0.028000000000000004,0.012,0.0,0.034,0.012,0.0
620,0.62,0.98,1,0.076,0.087,0.037,-0.054,-0.131,0.012,0.0,0.092,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.014000000000000002,0.026000000000000002,0.012,0.0,0.038,0.006,0.0
621,0.621,0.98,1,0.079,0.096,0.037,-0.054,-0.13,0.008,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.024,0.022,0.018,0.0,0.041999999999999996,0.002,0.0
622,0.622,0.98,1,0.116,0.132,0.036,-0.052,-0.13,0.008,0.0,0.088,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.046,0.016,0.014000000000000002,0.0,0.038,0.012,0.0
623,0.623,0.98,1,0.116,0.14,0.037,-0.053,-0.129,0.002,0.0,0.09,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.052000000000000005,0.018,0.012,0.0,0.024,0.016,0.006
624,0.624,0.98,1,0.116,0.135,0.037,-0.054,-0.129,0.012,0.0,0.09,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.046,0.034,0.0,0.0,0.012,0.018,0.016
625,0.625,0.98,1,0.105,0.137,0.036,-0.052,-0.129,0.022,0.0,0.09,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.04,0.046,0.0,0.0,0.0,0.01,0.022
626,0.626,0.98,1,0.102,0.135,0.038,-0.052,-0.13,0.04,0.0,0.092,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.041999999999999996,0.048,0.0,0.0,0.0,0.01,0.028000000000000004
627,0.627,0.98,1,0.099,0.132,0.036,-0.052,-0.131,0.057999999999999996,0.0,0.118,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.048,0.036,0.0,0.0,0.002,0.02,0.036
