frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
615,0.615,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03922118,0.001843733,0.09124507,0.04485893,0.05626567,0.06560373,0.07550064,0.04671166,0.03538692,0.05111407,0.02628056,0.03001554,0.06394009,0.03077486,0.03298536,0.08279299,0.0
616,0.616,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03913401,0.00174838,0.09118991,0.04471209,0.05628579,0.06546456,0.07552446,0.04664575,0.03525181,0.05110507,0.02626435,0.02990242,0.06393936,0.03016733,0.0329695,0.0827953,0.0
617,0.617,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03903745,0.001657958,0.09159805,0.04458893,0.05632218,0.06576212,0.07552661,0.04661706,0.03521653,0.05107574,0.02623996,0.02973668,0.06376984,0.02947595,0.03287732,0.08276027,0.0
618,0.618,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03889086,0.001572213,0.09189163,0.04445656,0.05640258,0.0660527,0.07552992,0.04659821,0.03525382,0.05104575,0.02621294,0.02958406,0.06359023,0.02884843,0.03276939,0.08264018,0.0
619,0.619,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03876498,0.001490902,0.09223374,0.04434002,0.05649727,0.06631793,0.07553576,0.04663479,0.0352483,0.05101965,0.02618994,0.0294445,0.06341297,0.02828649,0.03267394,0.08262381,0.0
620,0.62,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03863919,0.001413796,0.09351926,0.04424919,0.05664399,0.06636339,0.07553615,0.04659231,0.03522576,0.05099474,0.02616552,0.02934784,0.06324805,0.0280025,0.03257795,0.08261612,0.0
621,0.621,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03851182,0.001340678,0.0941482,0.04415203,0.05673526,0.0664466,0.07553028,0.04653772,0.03514023,0.05097444,0.0261467,0.02923812,0.06312223,0.02780604,0.03251902,0.08254987,0.0
622,0.622,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03836615,0.001271341,0.09439874,0.04404424,0.05678924,0.0666456,0.07552923,0.04649691,0.03510736,0.05095926,0.02612581,0.02916951,0.06293876,0.0274795,0.03244035,0.08243607,0.0
623,0.623,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03824094,0.001205591,0.09457649,0.04393955,0.05681583,0.06681733,0.07552616,0.04644654,0.03506572,0.05094443,0.0261051,0.02910995,0.0627275,0.027111,0.03236029,0.08233937,0.0
624,0.624,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03811827,0.00114324,0.09486216,0.04384854,0.05692965,0.06687142,0.07552207,0.04640938,0.03514571,0.05092698,0.02608492,0.02904891,0.06251933,0.02689056,0.03228855,0.08225692,0.0
625,0.625,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03800476,0.001084115,0.09494992,0.04377443,0.05700319,0.06700106,0.07551756,0.04634329,0.03507231,0.05091433,0.02607499,0.02900381,0.06238464,0.02674185,0.03224397,0.08225213,0.0
626,0.626,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03788958,0.001028048,0.09500714,0.04371127,0.05707391,0.06704447,0.07551621,0.0462935,0.03500824,0.0509076,0.0260627,0.02894767,0.06220471,0.02660573,0.03219569,0.08223227,0.0
627,0.627,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03778605,0.00097488,0.09519255,0.04364599,0.05718889,0.06715457,0.07551701,0.04626275,0.0349277,0.05089821,0.02604855,0.02887834,0.06198634,0.02633687,0.03214031,0.0822356,0.0
